Código Departamento,Código Municipio,Código Centro Poblado,Nombre Departamento,Nombre Municipio,Nombre Centro Poblado,Tipo Centro Poblado,Longitud,,Latitud,Distrito,Tipo de Municipio,Area Metropolitana
13,13001,13001015,BOLÍVAR,CARTAGENA DE INDIAS,ARARCA,CASERÍO (CAS),"-75,5554779732",,"10,2614511134","CARTAGENA DE INDIAS, DISTRITO TURÍSTICO, HISTÓRICO Y CULTURAL.",MUNICIPIO,
13,13001,13001016,BOLÍVAR,CARTAGENA DE INDIAS,LETICIA,CASERÍO (CAS),"-75,5115044653",,"10,182784623","CARTAGENA DE INDIAS, DISTRITO TURÍSTICO, HISTÓRICO Y CULTURAL.",MUNICIPIO,
13,13001,13001017,BOLÍVAR,CARTAGENA DE INDIAS,ARCHIPIÉLAGO DE SAN BERNARDO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,8582009061",,"9,78556219886","CARTAGENA DE INDIAS, DISTRITO TURÍSTICO, HISTÓRICO Y CULTURAL.",MUNICIPIO,
13,13001,13001018,BOLÍVAR,CARTAGENA DE INDIAS,EL RECREO,CASERÍO (CAS),"-75,5156807258",,"10,1983763352","CARTAGENA DE INDIAS, DISTRITO TURÍSTICO, HISTÓRICO Y CULTURAL.",MUNICIPIO,
13,13001,13001019,BOLÍVAR,CARTAGENA DE INDIAS,PUERTO REY,CASERÍO (CAS),"-75,4622803625",,"10,4812889776","CARTAGENA DE INDIAS, DISTRITO TURÍSTICO, HISTÓRICO Y CULTURAL.",MUNICIPIO,
13,13001,13001020,BOLÍVAR,CARTAGENA DE INDIAS,PONTEZUELA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,4397627222",,"10,5441137271","CARTAGENA DE INDIAS, DISTRITO TURÍSTICO, HISTÓRICO Y CULTURAL.",MUNICIPIO,
13,13001,13001026,BOLÍVAR,CARTAGENA DE INDIAS,ARROYO DE LAS CANOAS,CASERÍO (CAS),"-75,4064081653",,"10,6405862193","CARTAGENA DE INDIAS, DISTRITO TURÍSTICO, HISTÓRICO Y CULTURAL.",MUNICIPIO,
13,13001,13001027,BOLÍVAR,CARTAGENA DE INDIAS,EL PUEBLITO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,7423085476",,"10,1764844927","CARTAGENA DE INDIAS, DISTRITO TURÍSTICO, HISTÓRICO Y CULTURAL.",MUNICIPIO,
13,13001,13001028,BOLÍVAR,CARTAGENA DE INDIAS,LAS EUROPAS,CASERÍO (CAS),"-75,3236789285",,"10,6733372266","CARTAGENA DE INDIAS, DISTRITO TURÍSTICO, HISTÓRICO Y CULTURAL.",MUNICIPIO,
13,13001,13001029,BOLÍVAR,CARTAGENA DE INDIAS,MANZANILLO DEL MAR,CASERÍO (CAS),"-75,4963813032",,"10,5149109021","CARTAGENA DE INDIAS, DISTRITO TURÍSTICO, HISTÓRICO Y CULTURAL.",MUNICIPIO,
13,13001,13001030,BOLÍVAR,CARTAGENA DE INDIAS,TIERRA BAJA,CASERÍO (CAS),"-75,4764418228",,"10,4898213427","CARTAGENA DE INDIAS, DISTRITO TURÍSTICO, HISTÓRICO Y CULTURAL.",MUNICIPIO,
13,13001,13001033,BOLÍVAR,CARTAGENA DE INDIAS,MEMBRILLAL,CASERÍO (CAS),"-75,4785524122",,"10,3335549297","CARTAGENA DE INDIAS, DISTRITO TURÍSTICO, HISTÓRICO Y CULTURAL.",MUNICIPIO,
13,13001,13001034,BOLÍVAR,CARTAGENA DE INDIAS,BARCELONA DE INDIAS,CENTRO POBLADO (CP),"-75,4760765447058",,"10,42685600198","CARTAGENA DE INDIAS, DISTRITO TURÍSTICO, HISTÓRICO Y CULTURAL.",MUNICIPIO,
13,13001,13001035,BOLÍVAR,CARTAGENA DE INDIAS,CARTAGENA LAGUNA CLUB,CENTRO POBLADO (CP),"-75,4760765447058",,"10,42685600198","CARTAGENA DE INDIAS, DISTRITO TURÍSTICO, HISTÓRICO Y CULTURAL.",MUNICIPIO,
13,13001,13001036,BOLÍVAR,CARTAGENA DE INDIAS,CASAS DEL MAR,CENTRO POBLADO (CP),"-75,4760765447058",,"10,42685600198","CARTAGENA DE INDIAS, DISTRITO TURÍSTICO, HISTÓRICO Y CULTURAL.",MUNICIPIO,
13,13001,13001037,BOLÍVAR,CARTAGENA DE INDIAS,MUCURA,CENTRO POBLADO (CP),"-75,4760765447058",,"10,42685600198","CARTAGENA DE INDIAS, DISTRITO TURÍSTICO, HISTÓRICO Y CULTURAL.",MUNICIPIO,
13,13001,13001038,BOLÍVAR,CARTAGENA DE INDIAS,PUERTO BELLO,CENTRO POBLADO (CP),"-75,4760765447058",,"10,42685600198","CARTAGENA DE INDIAS, DISTRITO TURÍSTICO, HISTÓRICO Y CULTURAL.",MUNICIPIO,
13,13006,13006000,BOLÍVAR,ACHÍ,ACHÍ,CABECERA MUNICIPAL (CM),"-74,555491768",,"8,56785243037",,MUNICIPIO,
13,13006,13006002,BOLÍVAR,ACHÍ,BOYACÁ,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,5258510585",,"8,44706004447",,MUNICIPIO,
13,13006,13006003,BOLÍVAR,ACHÍ,BUENAVISTA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,5326932296",,"8,57277406357",,MUNICIPIO,
13,13006,13006005,BOLÍVAR,ACHÍ,ALGARROBO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,4776095219",,"8,6258828053",,MUNICIPIO,
13,13006,13006007,BOLÍVAR,ACHÍ,GUACAMAYO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,5139557994",,"8,72684055524",,MUNICIPIO,
13,13006,13006011,BOLÍVAR,ACHÍ,PLAYA ALTA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,4989283707",,"8,7794839413",,MUNICIPIO,
13,13006,13006015,BOLÍVAR,ACHÍ,TACUYA ALTA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,4776095219",,"8,6258828053",,MUNICIPIO,
13,13006,13006017,BOLÍVAR,ACHÍ,TRES CRUCES,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,5168340874",,"8,70108048008",,MUNICIPIO,
13,13006,13006019,BOLÍVAR,ACHÍ,PAYANDÉ,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,4565597365",,"8,48430586807",,MUNICIPIO,
13,13006,13006020,BOLÍVAR,ACHÍ,RÍO NUEVO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,4333444184",,"8,47807801883",,MUNICIPIO,
13,13006,13006021,BOLÍVAR,ACHÍ,BUENOS AIRES,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,4776095219",,"8,6258828053",,MUNICIPIO,
13,13006,13006022,BOLÍVAR,ACHÍ,PUERTO ISABEL,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,5194721363",,"8,63044740186",,MUNICIPIO,
13,13006,13006030,BOLÍVAR,ACHÍ,CENTRO ALEGRE,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,4929107254",,"8,50603177445",,MUNICIPIO,
13,13006,13006033,BOLÍVAR,ACHÍ,PUERTO VENECIA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,4776095219",,"8,6258828053",,MUNICIPIO,
13,13006,13006035,BOLÍVAR,ACHÍ,SANTA LUCÍA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,4776095219",,"8,6258828053",,MUNICIPIO,
13,13006,13006039,BOLÍVAR,ACHÍ,LOS NÍSPEROS,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,4776095219",,"8,6258828053",,MUNICIPIO,
13,13006,13006041,BOLÍVAR,ACHÍ,PARAÍSO SINCERÍN,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,4776095219",,"8,6258828053",,MUNICIPIO,
13,13006,13006042,BOLÍVAR,ACHÍ,PROVIDENCIA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,4776095219",,"8,6258828053",,MUNICIPIO,
13,13006,13006044,BOLÍVAR,ACHÍ,CORONCORO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,4775811360334",,"8,625825616993",,MUNICIPIO,
13,13030,13030000,BOLÍVAR,ALTOS DEL ROSARIO,ALTOS DEL ROSARIO,CABECERA MUNICIPAL (CM),"-74,1652349915",,"8,79246616099",,MUNICIPIO,
13,13030,13030001,BOLÍVAR,ALTOS DEL ROSARIO,EL RUBIO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,2189616996",,"8,80619302903",,MUNICIPIO,
13,13030,13030002,BOLÍVAR,ALTOS DEL ROSARIO,LA PACHA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,1680366852",,"8,7454368349",,MUNICIPIO,
13,13030,13030003,BOLÍVAR,ALTOS DEL ROSARIO,SAN ISIDRO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,2745317088",,"8,77630611247",,MUNICIPIO,
13,13030,13030004,BOLÍVAR,ALTOS DEL ROSARIO,SANTA LUCÍA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,1941492712",,"8,75668215864",,MUNICIPIO,
13,13030,13030005,BOLÍVAR,ALTOS DEL ROSARIO,SAN ISIDRO  2,CENTRO POBLADO (CP),"-74,1941347395856",,"8,7566490796323",,MUNICIPIO,
13,13042,13042000,BOLÍVAR,ARENAL,ARENAL,CABECERA MUNICIPAL (CM),"-73,9432783651",,"8,4591438374",,MUNICIPIO,
13,13042,13042001,BOLÍVAR,ARENAL,BUENAVISTA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-73,8837207777",,"8,46670256148",,MUNICIPIO,
13,13042,13042002,BOLÍVAR,ARENAL,CARNIZALA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,1022759365",,"8,36427252034",,MUNICIPIO,
13,13042,13042003,BOLÍVAR,ARENAL,SAN RAFAEL,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,1022759365",,"8,36427252034",,MUNICIPIO,
13,13042,13042007,BOLÍVAR,ARENAL,SANTO DOMINGO,CASERÍO (CAS),"-74,1022759365",,"8,36427252034",,MUNICIPIO,
13,13052,13052000,BOLÍVAR,ARJONA,ARJONA,CABECERA MUNICIPAL (CM),"-75,3455275963",,"10,2572499523",,MUNICIPIO,
13,13052,13052001,BOLÍVAR,ARJONA,PUERTO BADEL (CAÑO SALADO),CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,4760594207",,"10,1194906567",,MUNICIPIO,
13,13052,13052002,BOLÍVAR,ARJONA,GAMBOTE,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,2995818919",,"10,1626812279",,MUNICIPIO,
13,13052,13052003,BOLÍVAR,ARJONA,ROCHA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,4155328424",,"10,1073658587",,MUNICIPIO,
13,13052,13052004,BOLÍVAR,ARJONA,SINCERÍN,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,2750417089",,"10,1384612368",,MUNICIPIO,
13,13052,13052005,BOLÍVAR,ARJONA,SAN RAFAEL DE LA CRUZ,CASERÍO (CAS),"-75,3408215052",,"10,2320989525",,MUNICIPIO,
13,13052,13052007,BOLÍVAR,ARJONA,CONDOMINIO HACIENDA,CENTRO POBLADO (CP),"-75,3710466484929",,"10,163917605416",,MUNICIPIO,
13,13052,13052008,BOLÍVAR,ARJONA,EL REMANZO,CENTRO POBLADO (CP),"-75,3710466484929",,"10,163917605416",,MUNICIPIO,
13,13062,13062000,BOLÍVAR,ARROYOHONDO,ARROYOHONDO,CABECERA MUNICIPAL (CM),"-75,0197602573",,"10,2518817293",,MUNICIPIO,
13,13062,13062001,BOLÍVAR,ARROYOHONDO,MACHADO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,9683427703",,"10,2410508534",,MUNICIPIO,
13,13062,13062002,BOLÍVAR,ARROYOHONDO,MONROY,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,0856050268",,"10,1782112689",,MUNICIPIO,
13,13062,13062003,BOLÍVAR,ARROYOHONDO,PILÓN,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,0055689977",,"10,3103402649",,MUNICIPIO,
13,13062,13062004,BOLÍVAR,ARROYOHONDO,SATO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,9732092936",,"10,2679478818",,MUNICIPIO,
13,13062,13062006,BOLÍVAR,ARROYOHONDO,SAN FRANCISCO (SOLABANDA),CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,1090351082",,"10,168289088",,MUNICIPIO,
13,13074,13074000,BOLÍVAR,BARRANCO DE LOBA,BARRANCO DE LOBA,CABECERA MUNICIPAL (CM),"-74,1031310793",,"8,94457766052",,MUNICIPIO,
13,13074,13074003,BOLÍVAR,BARRANCO DE LOBA,RIONUEVO,CABECERA INSPECCIÓN DE POLICÍA (IP),"-74,2738928838",,"8,81100124714",,MUNICIPIO,
13,13074,13074004,BOLÍVAR,BARRANCO DE LOBA,SAN ANTONIO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,118873698",,"8,87140886614",,MUNICIPIO,
13,13074,13074005,BOLÍVAR,BARRANCO DE LOBA,LOS CERRITOS,CABECERA INSPECCIÓN DE POLICÍA (IP),"-74,2749012922",,"8,86056864233",,MUNICIPIO,
13,13074,13074006,BOLÍVAR,BARRANCO DE LOBA,LAS DELICIAS,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,2799985316",,"8,83666013101",,MUNICIPIO,
13,13140,13140000,BOLÍVAR,CALAMAR,CALAMAR,CABECERA MUNICIPAL (CM),"-74,9138095675",,"10,2510248106",,MUNICIPIO,
13,13140,13140002,BOLÍVAR,CALAMAR,BARRANCA NUEVA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,9363603979",,"10,1959231141",,MUNICIPIO,
13,13140,13140003,BOLÍVAR,CALAMAR,BARRANCA VIEJA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,9495456302",,"10,1492354237",,MUNICIPIO,
13,13140,13140004,BOLÍVAR,CALAMAR,HATO VIEJO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,0388765248",,"10,3035917966",,MUNICIPIO,
13,13140,13140009,BOLÍVAR,CALAMAR,YUCAL,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,9520732587",,"10,128442847",,MUNICIPIO,
13,13140,13140011,BOLÍVAR,CALAMAR,EL PROGRESO,CASERÍO (CAS),"-74,9966279886804",,"10,2225510005009",,MUNICIPIO,
13,13160,13160000,BOLÍVAR,CANTAGALLO,CANTAGALLO,CABECERA MUNICIPAL (CM),"-73,9244280444",,"7,37289896302",,MUNICIPIO,
13,13160,13160001,BOLÍVAR,CANTAGALLO,SAN LORENZO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,1011142312",,"7,24027470927",,MUNICIPIO,
13,13160,13160002,BOLÍVAR,CANTAGALLO,BRISAS DE BOLÍVAR,CASERÍO (CAS),"-74,1011142312",,"7,24027470927",,MUNICIPIO,
13,13160,13160006,BOLÍVAR,CANTAGALLO,EL CEDRO,CASERÍO (CAS),"-74,1011142312",,"7,24027470927",,MUNICIPIO,
13,13160,13160007,BOLÍVAR,CANTAGALLO,EL FIRME,CASERÍO (CAS),"-74,1011142312",,"7,24027470927",,MUNICIPIO,
13,13160,13160008,BOLÍVAR,CANTAGALLO,LA ESPERANZA,CASERÍO (CAS),"-74,1011142312",,"7,24027470927",,MUNICIPIO,
13,13160,13160009,BOLÍVAR,CANTAGALLO,LA NUTRIA,CASERÍO (CAS),"-74,1011142312",,"7,24027470927",,MUNICIPIO,
13,13160,13160010,BOLÍVAR,CANTAGALLO,LA POZA,CASERÍO (CAS),"-74,1011142312",,"7,24027470927",,MUNICIPIO,
13,13160,13160011,BOLÍVAR,CANTAGALLO,LA VICTORIA (SEPULTURA),CASERÍO (CAS),"-74,1011142312",,"7,24027470927",,MUNICIPIO,
13,13160,13160013,BOLÍVAR,CANTAGALLO,LEJANÍA,CASERÍO (CAS),"-74,1011142312",,"7,24027470927",,MUNICIPIO,
13,13160,13160014,BOLÍVAR,CANTAGALLO,LOS CORONCOROS,CASERÍO (CAS),"-74,1011142312",,"7,24027470927",,MUNICIPIO,
13,13160,13160015,BOLÍVAR,CANTAGALLO,LOS PATICOS,CASERÍO (CAS),"-74,1011142312",,"7,24027470927",,MUNICIPIO,
13,13160,13160016,BOLÍVAR,CANTAGALLO,MURIBA,CASERÍO (CAS),"-74,1011142312",,"7,24027470927",,MUNICIPIO,
13,13160,13160017,BOLÍVAR,CANTAGALLO,NO HAY COMO DIOS,CASERÍO (CAS),"-74,1011142312",,"7,24027470927",,MUNICIPIO,
13,13160,13160019,BOLÍVAR,CANTAGALLO,SINZONA,CASERÍO (CAS),"-74,1011142312",,"7,24027470927",,MUNICIPIO,
13,13160,13160020,BOLÍVAR,CANTAGALLO,YANACUÉ,CASERÍO (CAS),"-74,1011142312",,"7,24027470927",,MUNICIPIO,
13,13160,13160021,BOLÍVAR,CANTAGALLO,BUENOS AIRES,CENTRO POBLADO (CP),"-74,1011644552966",,"7,2402316611923",,MUNICIPIO,
13,13160,13160022,BOLÍVAR,CANTAGALLO,LA PEÑA,CENTRO POBLADO (CP),"-74,1011644552966",,"7,2402316611923",,MUNICIPIO,
13,13160,13160023,BOLÍVAR,CANTAGALLO,PATICO BAJO,CENTRO POBLADO (CP),"-74,1011644552966",,"7,2402316611923",,MUNICIPIO,
13,13188,13188000,BOLÍVAR,CICUCO,CICUCO,CABECERA MUNICIPAL (CM),"-74,6455241002",,"9,27539872866",,MUNICIPIO,
13,13188,13188001,BOLÍVAR,CICUCO,CAMPO SERENO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,6881769473",,"9,23547147041",,MUNICIPIO,
13,13188,13188002,BOLÍVAR,CICUCO,LA PEÑA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,7399691941",,"9,22686340982",,MUNICIPIO,
13,13188,13188003,BOLÍVAR,CICUCO,SAN FRANCISCO DE LOBA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,7229741385",,"9,18326798353",,MUNICIPIO,
13,13188,13188005,BOLÍVAR,CICUCO,PUEBLO NUEVO,CENTRO POBLADO (CP),"-74,6881769473",,"9,23547147041",,MUNICIPIO,
13,13188,13188006,BOLÍVAR,CICUCO,BODEGA,CENTRO POBLADO (CP),"-74,688160436977",,"9,2354427140941",,MUNICIPIO,
13,13212,13212000,BOLÍVAR,CÓRDOBA,CÓRDOBA,CABECERA MUNICIPAL (CM),"-74,8275074563",,"9,5866229951",,MUNICIPIO,
13,13212,13212001,BOLÍVAR,CÓRDOBA,GUAIMARAL,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,9748771378",,"9,49765439826",,MUNICIPIO,
13,13212,13212003,BOLÍVAR,CÓRDOBA,LA MONTAÑA DE ALONSO (MARTÍN ALONSO),CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,9539878423",,"9,46327570664",,MUNICIPIO,
13,13212,13212005,BOLÍVAR,CÓRDOBA,SAN ANDRÉS,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,8780501813",,"9,52439701843",,MUNICIPIO,
13,13212,13212006,BOLÍVAR,CÓRDOBA,SINCELEJITO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,9834186611",,"9,44676707894",,MUNICIPIO,
13,13212,13212007,BOLÍVAR,CÓRDOBA,TACAMOCHITO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,8177547339",,"9,45198792894",,MUNICIPIO,
13,13212,13212008,BOLÍVAR,CÓRDOBA,TACAMOCHO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,7997010534",,"9,4774055759",,MUNICIPIO,
13,13212,13212009,BOLÍVAR,CÓRDOBA,SANTA LUCÍA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,8494901912",,"9,46317594423",,MUNICIPIO,
13,13212,13212010,BOLÍVAR,CÓRDOBA,LA SIERRA,CENTRO POBLADO (CP),"-74,8918008858",,"9,54228178058",,MUNICIPIO,
13,13212,13212011,BOLÍVAR,CÓRDOBA,LAS MARÍAS,CENTRO POBLADO (CP),"-74,8918008858",,"9,54228178058",,MUNICIPIO,
13,13212,13212012,BOLÍVAR,CÓRDOBA,PUEBLO NUEVO,CENTRO POBLADO (CP),"-74,8918008858",,"9,54228178058",,MUNICIPIO,
13,13212,13212013,BOLÍVAR,CÓRDOBA,SANAHUARE,CENTRO POBLADO (CP),"-74,8918008858",,"9,54228178058",,MUNICIPIO,
13,13212,13212014,BOLÍVAR,CÓRDOBA,SOCORRO 1,CENTRO POBLADO (CP),"-74,8918008858",,"9,54228178058",,MUNICIPIO,
13,13212,13212015,BOLÍVAR,CÓRDOBA,BELLAVISTA,CENTRO POBLADO (CP),"-74,8917855692023",,"9,5422649505828",,MUNICIPIO,
13,13212,13212016,BOLÍVAR,CÓRDOBA,LAS LOMITAS,CENTRO POBLADO (CP),"-74,8917855692023",,"9,5422649505828",,MUNICIPIO,
13,13222,13222000,BOLÍVAR,CLEMENCIA,CLEMENCIA,CABECERA MUNICIPAL (CM),"-75,3256686196",,"10,5676323296",,MUNICIPIO,
13,13222,13222001,BOLÍVAR,CLEMENCIA,LAS CARAS,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,2420508975",,"10,5495083065",,MUNICIPIO,
13,13222,13222002,BOLÍVAR,CLEMENCIA,EL PEÑIQUE,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,261194937",,"10,5386029178",,MUNICIPIO,
13,13244,13244000,BOLÍVAR,EL CARMEN DE BOLÍVAR,EL CARMEN DE BOLÍVAR,CABECERA MUNICIPAL (CM),"-75,1211388325",,"9,71803422099",,MUNICIPIO,
13,13244,13244001,BOLÍVAR,EL CARMEN DE BOLÍVAR,BAJO GRANDE,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,2232289596",,"9,68719625668",,MUNICIPIO,
13,13244,13244002,BOLÍVAR,EL CARMEN DE BOLÍVAR,CARACOLÍ GRANDE,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,2278637231",,"9,73912078213",,MUNICIPIO,
13,13244,13244003,BOLÍVAR,EL CARMEN DE BOLÍVAR,EL SALADO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,0355221695",,"9,58263204991",,MUNICIPIO,
13,13244,13244004,BOLÍVAR,EL CARMEN DE BOLÍVAR,JESÚS DEL MONTE,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,9760639632",,"9,74637084002",,MUNICIPIO,
13,13244,13244005,BOLÍVAR,EL CARMEN DE BOLÍVAR,MACAYEPOS,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,3409245759",,"9,68053355875",,MUNICIPIO,
13,13244,13244006,BOLÍVAR,EL CARMEN DE BOLÍVAR,SAN CARLOS,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,2368198755",,"9,71133418568",,MUNICIPIO,
13,13244,13244007,BOLÍVAR,EL CARMEN DE BOLÍVAR,SAN ISIDRO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,2196536796",,"9,76793399527",,MUNICIPIO,
13,13244,13244008,BOLÍVAR,EL CARMEN DE BOLÍVAR,HATO NUEVO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,1549997955",,"9,69958619829",,MUNICIPIO,
13,13244,13244011,BOLÍVAR,EL CARMEN DE BOLÍVAR,EL RAIZAL,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,2161288586",,"9,70601668705",,MUNICIPIO,
13,13244,13244014,BOLÍVAR,EL CARMEN DE BOLÍVAR,SANTA LUCÍA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,2218715884",,"9,69726986109",,MUNICIPIO,
13,13244,13244017,BOLÍVAR,EL CARMEN DE BOLÍVAR,SANTO DOMINGO DE MEZA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,3146746568",,"9,79947415238",,MUNICIPIO,
13,13244,13244018,BOLÍVAR,EL CARMEN DE BOLÍVAR,EL HOBO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,2394698193",,"9,67060371323",,MUNICIPIO,
13,13244,13244019,BOLÍVAR,EL CARMEN DE BOLÍVAR,ARROYO ARENA,CENTRO POBLADO (CP),"-75,1549570808672",,"9,6995917124178",,MUNICIPIO,
13,13244,13244020,BOLÍVAR,EL CARMEN DE BOLÍVAR,LAZARO,CENTRO POBLADO (CP),"-75,1549570808672",,"9,6995917124178",,MUNICIPIO,
13,13244,13244021,BOLÍVAR,EL CARMEN DE BOLÍVAR,PADULA,CENTRO POBLADO (CP),"-75,1549570808672",,"9,6995917124178",,MUNICIPIO,
13,13244,13244022,BOLÍVAR,EL CARMEN DE BOLÍVAR,VERDÚN,CENTRO POBLADO (CP),"-75,1549570808672",,"9,6995917124178",,MUNICIPIO,
13,13248,13248000,BOLÍVAR,EL GUAMO,EL GUAMO,CABECERA MUNICIPAL (CM),"-74,9756441963",,"10,0322476608",,MUNICIPIO,
13,13248,13248001,BOLÍVAR,EL GUAMO,LA ENEA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,9423235963",,"10,0676720843",,MUNICIPIO,
13,13248,13248002,BOLÍVAR,EL GUAMO,SAN JOSÉ DE LATA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-75,0281142911",,"10,0475509757",,MUNICIPIO,
13,13248,13248003,BOLÍVAR,EL GUAMO,NERVITÍ,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,8001526453",,"9,99520061634",,MUNICIPIO,
13,13248,13248004,BOLÍVAR,EL GUAMO,ROBLES,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,8433808054",,"10,0742390557",,MUNICIPIO,
13,13248,13248005,BOLÍVAR,EL GUAMO,TASAJERA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,8211504306",,"10,0267116089",,MUNICIPIO,
13,13268,13268000,BOLÍVAR,EL PEÑÓN,EL PEÑÓN,CABECERA MUNICIPAL (CM),"-73,9497518752",,"8,98905859225",,MUNICIPIO,
13,13268,13268003,BOLÍVAR,EL PEÑÓN,BUENOS AIRES,CABECERA CORREGIMIENTO MUNICIPAL (C),"-73,9345042925",,"8,75045433286",,MUNICIPIO,
13,13268,13268004,BOLÍVAR,EL PEÑÓN,CASTAÑAL,CABECERA CORREGIMIENTO MUNICIPAL (C),"-73,9114625903",,"8,86545321658",,MUNICIPIO,
13,13268,13268006,BOLÍVAR,EL PEÑÓN,LA CHAPETONA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-73,9678188856",,"8,89944425352",,MUNICIPIO,
13,13268,13268008,BOLÍVAR,EL PEÑÓN,JAPÓN,CABECERA CORREGIMIENTO MUNICIPAL (C),"-73,9114625903",,"8,86545321658",,MUNICIPIO,
13,13268,13268013,BOLÍVAR,EL PEÑÓN,LA HUMAREDA,CABECERA CORREGIMIENTO MUNICIPAL (C),"-73,9114625903",,"8,86545321658",,MUNICIPIO,
13,13268,13268017,BOLÍVAR,EL PEÑÓN,PEÑONCITO,CABECERA CORREGIMIENTO MUNICIPAL (C),"-73,9286463303",,"8,97613128673",,MUNICIPIO,
13,13300,13300000,BOLÍVAR,HATILLO DE LOBA,HATILLO DE LOBA,CABECERA MUNICIPAL (CM),"-74,0754398318",,"8,95590428022",,MUNICIPIO,
13,13300,13300001,BOLÍVAR,HATILLO DE LOBA,EL POZÓN,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,400426143",,"8,99981418294",,MUNICIPIO,
13,13300,13300002,BOLÍVAR,HATILLO DE LOBA,JUANA SÁNCHEZ,CABECERA CORREGIMIENTO MUNICIPAL (C),"-74,0245319724",,"8,96322856803",,MUNICIPIO,
